id,name,name_de,slug,category,subcategory,description,benefits,typical_dose,dose_unit,dose_min,dose_max,best_timing,requires_cycling,cycling_protocol,interactions,contraindications,is_active,deleted_at,is_seed,created_at,updated_at,i18n,default_dose,default_unit,default_timing,take_with_food,take_with_fat,take_empty_stomach,timing_notes,avoid_with,cycling_recommended,cycle_on_weeks,cycle_off_weeks,nutrients_provided,form,side_effects,allergy_flags,priority,is_enhanced,half_life_hours,detection_time_days,concentration,min_dose,max_dose,is_17aa,is_stimulant,suppression_level,hepatotoxicity_level,cardiovascular_risk,affects_axes,organ_stress,safety_tags,active_compound_key,aliases,classes,prolactin_risk,neuro_risk,glucose_risk,diuretic_type,insulin_type,hpta_suppression
da63f2b5-f240-4cf9-a98f-a535f20ef69b,Royal Jelly,,royal-jelly,energy,superfood,,,,,,3000,,false,,"[""Bee allergy caution""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},1000,mg,"[""morning""]",true,false,false,Queen bee food - energy and vitality,,false,,,{},capsule,"[""Bee product"",""Allergic reactions possible""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
da871985-156a-4ab8-a0f0-fb6bd1312ae8,Lactobacillus Acidophilus,,lactobacillus-acidophilus,probiotic,gut,,,,,,2,,false,,"[""Space from antibiotics by 2 hours""]",,true,,true,2025-12-03 04:49:04.230964+00,2025-12-03 04:49:04.230964+00,{},1,capsule,"[""morning""]",false,false,false,Most researched probiotic strain,,false,,,{},capsule,"[""Generally well tolerated"",""Initial gas possible""]","[""dairy""]",top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
dab6d0af-deec-4aa2-ab45-34b523519a78,Mind Lab Pro Stack,,mind-lab-pro,nootropic,cognitive,,,,,,4,,false,,"[""Multiple ingredient interactions""]",,true,,true,2025-12-03 04:58:27.35953+00,2025-12-03 04:58:27.35953+00,{},2,capsule,"[""morning""]",true,false,false,Popular nootropic stack - branded,,false,,,{},capsule,"[""Depends on ingredients"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
dad32978-b3ea-47e1-9a80-dcbc1dc89e29,Dihydroboldenone,,dhb-1-testosterone,steroid_injectable,,"1-Testosterone. Very potent DHT derivative. Known for severe post-injection pain. Lean mass.

Administration: IM injection. Warming oil and slow injection helps with pain. Mix with other oils.
Route: IM_glute",,,mg,200,400,,false,,"[""Synergy with testosterone""]","[""Cannot handle painful injections""]",true,,true,2025-12-03 05:08:02.34779+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},injectable,"[""Severe PIP (post injection pain)"",""Androgenic: hair loss, acne"",""No estrogenic effects"",""Lean gains""]",[],nice_to_have,true,168,90,100 mg/ml,,,false,false,shutdown,none,moderate,"[""hpta""]",{},"[""injectable_steroid""]",dihydroboldenone,[],"[""AAS"",""androgen""]",none,none,none,none,none,shutdown
dafebcab-4182-46bc-a460-6d102524e78f,Ginger Root Extract,,ginger-extract,herbal,digestive,,,,,,2000,,false,,"[""May affect blood clotting"",""May affect blood sugar""]",,true,,true,2025-12-03 04:57:42.852349+00,2025-12-03 04:57:42.852349+00,{},500,mg,"[""morning""]",true,false,false,Digestive and anti-nausea,,false,,,{},capsule,"[""May cause heartburn"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
db030935-e830-4035-90c2-8ac385acc22e,Vitamin B3 (Niacin),,vitamin-b3-niacin,vitamin,b_vitamin,,,,,,2000,,false,,"[""May affect blood sugar levels"",""Consult doctor if taking statins""]",,true,,true,2025-12-03 04:45:48.179742+00,2026-01-16 13:56:05.683086+00,{},500,mg,"[""morning""]",true,false,false,Take with food to reduce flushing,,false,,,"{""vitamin_b3"":{""unit"":""mg"",""amount"":500}}",tablet,"[""Flushing common at higher doses"",""May cause skin tingling"",""Digestive upset possible""]",[],top_needed,false,,,,14,35,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
db854b0b-6c26-4c3b-a984-9f0f3759a447,Riboflavin-5-Phosphate,,riboflavin-5-phosphate,vitamin,b_vitamin,,,,,,100,,false,,"[""Pre-activated B2""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},50,mg,"[""morning""]",true,false,false,Active B2 - migraine research,,false,,,"{""vitamin_b2"":{""unit"":""mg"",""amount"":50}}",capsule,"[""Active form of B2"",""Bright yellow urine""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
db85dfda-3a9e-46ba-8b41-0114f365e513,Pygeum,,pygeum,herbal,prostate,,,,,,200,,false,,"[""Prostate support""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},100,mg,"[""morning""]",true,false,false,African plum - prostate health,,false,,,{},capsule,"[""African plum bark"",""GI upset possible""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
db9b8e31-65c7-4dc1-80c4-145252a61ffb,Celastrus Paniculatus,,celastrus-paniculatus,health,brain,,,,,,1500,,false,,"[""Limited interaction data""]",,true,,true,2025-12-03 05:00:20.524451+00,2025-12-03 05:00:20.524451+00,{},500,mg,"[""morning""]",true,false,false,Intellect tree - Ayurvedic nootropic,,false,,,{},capsule,"[""Traditional Ayurvedic"",""Research limited""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
dbe12276-8e33-4d84-8cde-2f2bb4c1a9bf,Choline Stack (Alpha-GPC+CDP),,choline-stack,nootropic,cognitive,,,,,,2,,false,,"[""Combined choline sources""]",,true,,true,2025-12-03 04:58:27.35953+00,2025-12-03 04:58:27.35953+00,{},1,capsule,"[""morning""]",false,false,false,Dual choline source stack,,false,,,"{""choline"":{""unit"":""mg"",""amount"":350}}",capsule,"[""Fishy smell possible"",""Headaches rare""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
dc66753d-19f9-4524-bda1-e4675b31982c,Butcher's Broom,,butchers-broom,herbal,circulation,,,,,,1500,,false,,"[""May affect blood pressure""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},500,mg,"[""morning""]",true,false,false,Venous circulation support,,false,,,{},capsule,"[""Varicose vein support"",""May cause nausea""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
dc73d69d-e83d-4d29-99c9-f98f2544c3f0,Slippery Elm Bark,,slippery-elm,herbal,gut,,,,,,2000,,false,,"[""Take away from other medications""]",,true,,true,2025-12-03 04:49:04.230964+00,2025-12-03 04:49:04.230964+00,{},500,mg,"[""morning""]",false,false,false,Mucilage coating for gut irritation,,false,,,{},capsule,"[""May slow medication absorption"",""Generally very safe""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
dc891be1-09c8-4eca-8037-88d889c4ad9f,Clostebol Acetate Oral,,clostebol-oral,steroid_oral,,"Chloro-testosterone. Very mild. Limited availability.

Administration: Mild compound for cautious users.
Route: oral",,,mg,20,40,,false,,"[""Mild compound""]","[""Limited availability""]",true,,true,2025-12-03 05:09:21.312901+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Mild liver stress"",""Mild overall"",""No estrogenic""]",[],nice_to_have,true,8,42,10 mg/tab,,,false,false,none,low,none,[],{},[],clostebol,[],"[""androgen"",""oral_steroid"",""mild""]",none,none,none,none,none,shutdown
dd2c5e53-4154-410e-8db1-b408193675ef,Prebiotic GOS (Galactooligosaccharides),,prebiotic-gos,probiotic,prebiotic,,,,,,15,,false,,"[""Feeds bifidobacteria""]",,true,,true,2025-12-03 04:59:35.058019+00,2025-12-03 04:59:35.058019+00,{},5,g,"[""morning""]",false,false,false,Dairy-derived prebiotic,,false,,,{},powder,"[""Gas and bloating initially"",""Start low""]","[""dairy""]",nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
dd502742-0d10-4477-a75a-e6625367050f,Lipase,,lipase,enzyme,digestive,,,,,,1500,,false,,"[""For fat maldigestion""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},500,mg,"[""morning""]",true,false,false,Fat-digesting enzyme,,false,,,{},capsule,"[""Fat digestion support"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
dd514218-a662-4ec1-b6f6-b4c04472ad47,Copper (Copper Gluconate),,copper-gluconate,mineral,trace,,,,,,10,,false,,"[""High zinc depletes copper - balance needed"",""May interact with penicillamine""]",,true,,true,2025-12-03 04:46:47.121758+00,2025-12-03 04:46:47.121758+00,{},2,mg,"[""morning""]",true,false,false,Balance with zinc supplementation,,false,,,"{""copper"":{""unit"":""mg"",""amount"":2}}",capsule,"[""Nausea at high doses"",""May cause metallic taste""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
ddf86259-90ad-49d7-8ac0-7af62acd06d1,Bifidobacterium Complex,,bifidobacterium-complex,probiotic,gut,,,,,,2,,false,,"[""Space from antibiotics""]",,true,,true,2025-12-03 04:49:04.230964+00,2025-12-03 04:49:04.230964+00,{},1,capsule,"[""morning""]",false,false,false,Large intestine colonizers,,false,,,{},capsule,"[""Initial bloating normal"",""Generally well tolerated""]","[""dairy""]",top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
de201a0c-79b4-4c29-bb98-473d9433e8b5,Lions Mane + Cordyceps,,lions-mane-cordyceps,health,brain,,,,,,2,,false,,"[""May affect blood clotting""]",,true,,true,2025-12-03 05:00:20.524451+00,2025-12-03 05:00:20.524451+00,{},1,g,"[""morning""]",true,false,false,Brain + energy mushroom stack,,false,,,{},capsule,"[""Combined mushroom benefits"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e12d1819-cc61-4a1d-9b86-2c9d2b429fb3,Astaxanthin,,astaxanthin,anti_aging,antioxidant,,,,,,24,,false,,"[""May affect hormone-sensitive conditions""]",,true,,true,2025-12-03 04:53:38.295102+00,2025-12-03 04:53:38.295102+00,{},12,mg,"[""morning""]",true,false,false,Carotenoid from algae - skin and eye health,,false,,,{},softgel,"[""May cause orange skin tint at high doses"",""Generally safe""]","[""shellfish""]",nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e14d0cdb-4c5a-4714-acb4-d715e90eafba,MCT Oil Powder,,mct-oil-powder,blend,keto,,,,,,30,,false,,"[""Quick energy for keto""]",,true,,true,2025-12-03 05:02:14.735197+00,2025-12-03 05:02:14.735197+00,{},10,g,"[""morning""]",false,false,false,C8+C10 MCTs - ketone production,,false,,,{},powder,"[""May cause GI upset"",""Start low""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e151a1ef-c483-4f27-b930-45da71a6192d,EAA (Essential Amino Acids),EAA (Essentielle Aminosäuren),eaa,amino,essential,All 9 essential amino acids. More complete than BCAAs for muscle protein synthesis.,"[""Complete muscle building"",""Better than BCAAs alone"",""Fasted training support""]",10-15g,g,6,20,"[""pre_workout"",""during_workout"",""post_workout""]",false,,,,true,,true,2025-11-28 10:14:59.054147+00,2025-12-03 11:27:19.732626+00,"{""de"":{""name"":""EAA (Essentielle Aminosäuren)"",""benefits"":[""Vollständiger Muskelaufbau"",""Besser als BCAAs allein"",""Unterstützung beim Nüchterntraining""],""description"":""Alle 9 essentiellen Aminosäuren. Vollständiger als BCAAs für die Muskelproteinsynthese.""},""th"":{""name"":""EAA (กรดอะมิโนจำเป็น)"",""benefits"":[""สร้างกล้ามเนื้อครบถ้วน"",""ดีกว่า BCAAs เพียงอย่างเดียว"",""สนับสนุนการออกกำลังกายขณะอดอาหาร""],""description"":""กรดอะมิโนจำเป็นทั้ง 9 ชนิด ครบถ้วนกว่า BCAAs สำหรับการสังเคราะห์โปรตีนในกล้ามเนื้อ""}}",9240,mg,"[""morning""]",false,false,false,,,false,,,"{""lysine"":{""unit"":""mg"",""amount"":900},""valine"":{""unit"":""mg"",""amount"":1500},""leucine"":{""unit"":""mg"",""amount"":3000},""histidine"":{""unit"":""mg"",""amount"":380},""threonine"":{""unit"":""mg"",""amount"":730},""isoleucine"":{""unit"":""mg"",""amount"":1500},""methionine"":{""unit"":""mg"",""amount"":200},""tryptophan"":{""unit"":""mg"",""amount"":230},""phenylalanine"":{""unit"":""mg"",""amount"":800}}",capsule,[],[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e2096423-31f6-4ddd-b299-a09808fcf37b,Lithium Orotate,,lithium-orotate,mineral,trace,,,,,,20,,false,,"[""Different from prescription lithium""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},5,mg,"[""morning""]",true,false,false,Micro-dose lithium - mood support,,false,,,{},capsule,"[""Mood effects"",""Much lower dose than Rx""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e226e2cf-2bc7-4ac4-84e6-a2745c6c5d16,Alpha Lipoic Acid (R-ALA),,alpha-lipoic-acid,metabolic,antioxidant,,,,,,600,,false,,"[""May lower blood sugar"",""May affect thyroid medications""]",,true,,true,2025-12-03 04:51:21.361256+00,2026-01-16 13:56:05.683086+00,{},300,mg,"[""morning""]",false,false,false,Universal antioxidant - R-form more potent,,false,,,{},capsule,"[""May cause nausea"",""Skin rash rare"",""May lower blood sugar""]",[],top_needed,false,,,,200,800,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e2ab8691-190b-4be1-810d-529239e08c76,Organic Greens Blend,,organic-greens-blend,greens,superfood,,,,,,2,,false,,"[""Same as regular greens""]",,true,,true,2025-12-03 04:59:05.828233+00,2025-12-03 04:59:05.828233+00,{},1,scoop,"[""morning""]",false,false,false,Certified organic ingredients,,false,,,{},powder,"[""USDA organic certified"",""Earthy taste""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e379242e-499d-4cf4-b1e2-b3f92feb7a8e,Albuterol (Salbutamol),,albuterol,fat_burner,,"Shorter acting beta-2 agonist. Less severe sides than Clen. More frequent dosing needed.

Administration: Oral 3-4x daily due to short half-life.
Route: oral",,,mg,4,16,,false,,"[""Alternative to Clenbuterol"",""Shorter half-life""]","[""Heart conditions""]",true,,true,2025-12-03 05:18:33.36059+00,2026-01-21 09:57:02.962487+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Shorter acting than Clen"",""Tremors"",""Heart effects"",""Less severe than Clen""]",[],nice_to_have,true,6,0,2-4 mg/tab,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e39dc24f-cb8f-4da7-9398-20c0b69dab99,Nitric Oxide Booster,Stickoxid Booster,nitric-oxide-booster,performance,pump,"Blend of L-citrulline, arginine, and beetroot for enhanced blood flow and muscle pumps.","[""Better pumps"",""Improved blood flow"",""Enhanced nutrient delivery""]",1 serving,Scoop,1,2,"[""pre_workout""]",false,,,,true,,true,2025-11-28 10:14:59.054147+00,2025-12-03 04:45:06.003102+00,"{""de"":{""name"":""Stickoxid Booster"",""benefits"":[""Besserer Pump"",""Verbesserter Blutfluss"",""Verbesserte Nährstoffzufuhr""],""description"":""Mischung aus L-Citrullin, Arginin und Rote Beete für verbesserten Blutfluss und Muskelpump.""},""th"":{""name"":""ไนตริกออกไซด์ บูสเตอร์"",""benefits"":[""ปั๊มกล้ามเนื้อดีขึ้น"",""การไหลเวียนเลือดดีขึ้น"",""เพิ่มการส่งสารอาหาร""],""description"":""ผสม L-ซิทรูลีน อาร์จินีน และบีทรูทเพื่อเพิ่มการไหลเวียนเลือดและปั๊มกล้ามเนื้อ""}}",,mg,"[""morning""]",false,false,false,,,false,,,{},capsule,[],[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e39dd5ed-9313-4f11-a83a-b0f05ba4a409,SPMs (Pro-Resolving Mediators),,spms,immunity,anti_inflammatory,,,,,,2,,false,,"[""May affect blood clotting""]",,true,,true,2025-12-03 04:50:37.169728+00,2025-12-03 04:50:37.169728+00,{},1,softgel,"[""morning""]",true,false,false,Resolution of inflammation - advanced,,false,,,{},softgel,"[""Generally well tolerated"",""Fishy taste possible""]","[""fish""]",top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e3f950a3-9e9a-4c26-91da-e590f8485dfb,Acetyl-L-Carnitine (ALCAR),,acetyl-l-carnitine,amino_acid,conditionally_essential,,,,,,3,,false,,"[""May interact with thyroid medications"",""Crosses blood-brain barrier""]",,true,,true,2025-12-03 04:47:42.40707+00,2026-01-16 13:56:05.683086+00,{},1,g,"[""morning""]",false,false,false,Cognitive support form of carnitine,,false,,,"{""l_carnitine"":{""unit"":""mg"",""amount"":1000}}",capsule,"[""May cause restlessness"",""May increase agitation""]",[],top_needed,false,,,,500,2000,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e3fad485-26cc-4421-9d87-a573eef24512,SAMe (S-Adenosyl Methionine),,same-liver,liver_support,,"Methylation support. Liver protective. Also mood and joint benefits. Expensive.

Administration: Oral on empty stomach. Enteric coated preferred.
Route: oral",,,mg,400,1200,,false,,"[""Liver support"",""Joint support"",""Mood support""]","[""Bipolar disorder caution""]",true,,true,2025-12-03 05:16:46.845097+00,2026-01-21 09:57:02.962487+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Methylation support"",""Mood effects"",""GI upset"",""Expensive""]",[],nice_to_have,true,0,0,200-400 mg/tab,,,false,false,none,none,none,[],{},"[""hepatoprotective"",""liver_support""]",,[],[],none,none,none,none,none,none
e419c6b6-8e6c-4422-a87f-12f1c06a122d,Milk Thistle (Silymarin),,milk-thistle,liver,liver,,,,,,750,,false,,"[""May affect medications metabolized by liver"",""May affect estrogen""]",,true,,true,2025-12-03 04:54:24.66329+00,2025-12-03 04:54:24.66329+00,{},250,mg,"[""morning""]",true,false,false,Liver protection - silymarin extract,,false,,,{},capsule,"[""Generally well tolerated"",""Mild laxative effect possible""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e4213cc0-ac25-4f93-aec7-dccb572d73ce,YK-11,,yk11,sarm,,"Myostatin inhibitor. Steroidal structure. Limited human research. Use with caution.

Administration: Split doses due to short half-life. Liver support recommended.
Route: oral",,,mg,5,15,,false,,"[""Not a true SARM - steroidal structure"",""PCT required""]","[""Liver issues""]",true,,true,2025-12-03 05:12:31.541162+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Myostatin inhibitor"",""Liver stress possible"",""Suppression significant"",""Limited research""]",[],nice_to_have,true,6,21,5 mg/ml,,,false,false,moderate,low,none,"[""hpta""]",{},[],yk11,[],"[""SARM""]",none,none,none,none,none,high
e45de5d6-219c-4306-898b-40b1e59e5693,Thymosin Alpha 1,,thymosin-alpha1,peptide,,"Immune modulating peptide. Approved in some countries for immune support. Cancer adjunct.

Administration: SC twice weekly.
Route: subcutaneous",,,mg,1.6,3.2,,false,,"[""Immune enhancement"",""Cancer adjunct in some countries""]","[""Autoimmune disease - consult doctor""]",true,,true,2025-12-03 05:13:43.713849+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},lyophilized_vial,"[""Well tolerated"",""Immune modulation""]",[],nice_to_have,true,2,0,3 mg/vial,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e4e72ff1-d316-4d56-a61a-61d656cf32af,Digestive Enzyme Complex,,digestive-enzyme-complex,enzyme,gut,,,,,,3,,false,,"[""May affect absorption of some medications""]",,true,,true,2025-12-03 04:49:04.230964+00,2025-12-03 04:49:04.230964+00,{},1,capsule,"[""morning""]",true,false,false,Take with meals for best effect,,false,,,{},capsule,"[""Rarely causes issues"",""Nausea possible""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e54ba3ab-9583-4d3e-9730-651a4dcd6c6e,Creatine Monohydrate,Kreatin Monohydrat,creatine-monohydrate,amino,creatine,Most researched sports supplement. Increases ATP availability for high-intensity exercise.,"[""Increased strength"",""More power output"",""Enhanced recovery"",""Cognitive benefits""]",3-5g,g,3,5,"[""post_workout"",""with_meal""]",false,,,,true,,true,2025-11-28 10:14:59.054147+00,2026-01-16 13:56:05.683086+00,"{""de"":{""name"":""Kreatin Monohydrat"",""benefits"":[""Erhöhte Kraft"",""Mehr Leistung"",""Verbesserte Erholung"",""Kognitive Vorteile""],""description"":""Meisterforschtes Sport-Supplement. Erhöht die ATP-Verfügbarkeit für hochintensives Training.""},""th"":{""name"":""ครีเอทีน โมโนไฮเดรต"",""benefits"":[""เพิ่มความแข็งแรง"",""เพิ่มพลังงาน"",""เพิ่มการฟื้นตัว"",""ประโยชน์ด้านสติปัญญา""],""description"":""อาหารเสริมกีฬาที่วิจัยมากที่สุด เพิ่ม ATP สำหรับการออกกำลังกายความเข้มข้นสูง""}}",5,g,"[""morning""]",false,false,false,"Timing unwichtig, Konsistenz zählt. Mit Kohlenhydraten für bessere Aufnahme.",,false,,,"{""creatine"":{""form"":""monohydrate"",""unit"":""g"",""amount"":5}}",capsule,[],[],top_needed,false,,,,3,6,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e59fdbaf-e7ea-4c04-8870-bc6317e60907,Cialis (Tadalafil),,cialis,ancillary_health,,"PDE5 inhibitor. Erectile function. Low dose daily for pump and blood pressure. Synergy with AAS.

Administration: Oral. 5mg daily or 10-20mg as needed. Pump benefit at 5mg daily.
Route: oral",,,mg,2.5,20,,false,,"[""PDE5 inhibitor"",""Pump enhancement"",""Blood pressure effect""]","[""Nitrate medications"",""Severe heart disease""]",true,,true,2025-12-03 05:17:37.165679+00,2026-01-21 09:57:02.962487+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Headache"",""Flushing"",""Back pain"",""Nasal congestion"",""Blood pressure effects""]",[],nice_to_have,true,18,0,5-20 mg/tab,200,800,false,false,none,none,low,[],{},"[""pde5_inhibitor"",""vasodilator""]",,[],[],none,none,none,none,none,none
e5b9b089-f28e-4798-85dd-7de5959066c5,Vitamin D3,Vitamin D3,vitamin-d3,vitamin,fat_soluble,"The ""sunshine vitamin"". Essential for bone health, immune function, and testosterone production.","[""Bone health"",""Immune support"",""Mood regulation"",""Testosterone support""]",2000-5000 IU,IU,1000,10000,"[""morning"",""with_meal""]",false,,,,true,,true,2025-11-28 10:14:59.054147+00,2026-01-16 13:56:05.683086+00,"{""de"":{""name"":""Vitamin D3"",""benefits"":[""Knochengesundheit"",""Immununterstützung"",""Stimmungsregulation"",""Testosteron-Unterstützung""],""description"":""Das \""Sonnenvitamin\"". Essentiell für Knochengesundheit, Immunfunktion und Testosteronproduktion.""},""th"":{""name"":""วิตามิน D3"",""benefits"":[""สุขภาพกระดูก"",""สนับสนุนระบบภูมิคุ้มกัน"",""ควบคุมอารมณ์"",""สนับสนุนเทสโทสเตอโรน""],""description"":""\""วิตามินแห่งแสงแดด\"" จำเป็นสำหรับสุขภาพกระดูก ระบบภูมิคุ้มกัน และการผลิตเทสโทสเตอโรน""}}",5000,iu,"[""morning""]",true,true,false,Morgens mit fetthaltiger Mahlzeit für beste Aufnahme,,false,,,"{""vitamin_d"":{""form"":""D3"",""unit"":""µg"",""amount"":25}}",capsule,[],[],top_needed,false,,,,400,4000,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e6f96692-4def-40e1-9285-b2a10473cc09,Vitamin B2 (Riboflavin),,vitamin-b2-riboflavin,vitamin,b_vitamin,,,,,,400,,false,,"[""Tricyclic antidepressants may affect absorption""]",,true,,true,2025-12-03 04:45:48.179742+00,2026-01-16 13:56:05.683086+00,{},100,mg,"[""morning""]",true,false,false,Take with food to improve absorption,,false,,,"{""vitamin_b2"":{""unit"":""mg"",""amount"":100}}",tablet,"[""May cause bright yellow urine (harmless)"",""Generally very safe""]",[],top_needed,false,,,,1.1,50,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e80b4e30-86c8-4560-8ab7-c6e5314bb240,Calcium,Kalzium,calcium,mineral,macromineral,"Essential for bone health, muscle contractions, and nerve transmission.","[""Bone strength"",""Muscle function"",""Nerve transmission""]",500-1000mg,mg,200,1500,"[""with_meal""]",false,,,,true,,true,2025-11-28 10:14:59.054147+00,2026-01-16 13:56:05.683086+00,"{""de"":{""name"":""Kalzium"",""benefits"":[""Knochenstärke"",""Muskelfunktion"",""Nervenübertragung""],""description"":""Essentiell für Knochengesundheit, Muskelkontraktionen und Nervenübertragung.""},""th"":{""name"":""แคลเซียม"",""benefits"":[""ความแข็งแรงของกระดูก"",""การทำงานของกล้ามเนื้อ"",""การส่งสัญญาณประสาท""],""description"":""จำเป็นสำหรับสุขภาพกระดูก การหดตัวของกล้ามเนื้อ และการส่งสัญญาณประสาท""}}",1,capsule,"[""morning""]",false,false,false,,,false,,,"{""calcium"":{""unit"":""mg"",""amount"":500}}",capsule,[],[],top_needed,false,,,,1000,2500,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e87dc49e-da29-4278-9269-20930f0540f4,Chaga Mushroom,,chaga-mushroom,adaptogen,immunity,,,,,,2000,,false,,"[""May affect blood sugar"",""May interact with blood thinners""]",,true,,true,2025-12-03 04:49:36.725988+00,2025-12-03 04:49:36.725988+00,{},500,mg,"[""morning""]",true,false,false,Antioxidant powerhouse - immunity,,false,,,{},capsule,"[""May cause digestive upset"",""Contains oxalates""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e87f9f90-4cce-488e-9337-7c8279154d9a,Tremella Mushroom (Beauty Mushroom),,tremella-mushroom,beauty,skin,,,,,,1500,,false,,"[""No significant interactions known""]",,true,,true,2025-12-03 04:55:20.115401+00,2025-12-03 04:55:20.115401+00,{},500,mg,"[""morning""]",true,false,false,Natural hyaluronic acid precursor,,false,,,{},capsule,"[""Generally well tolerated"",""May cause bloating""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
